"chr","start","end","strand","feature","ensembl.id","gene.name","biotype","source"
"chr16",69565093,69704666,"+","gene","ENSG00000102908.20","NFAT5","protein_coding","HAVANA"
"chr16",69706995,69726951,"-","gene","ENSG00000181019.12","NQO1","protein_coding","HAVANA"
"chr16",69741866,69754940,"-","gene","ENSG00000141101.12","NOB1","protein_coding","HAVANA"
"chr16",69762305,69941741,"+","gene","ENSG00000198373.12","WWP2","protein_coding","HAVANA"
"chr16",69950704,69964347,"+","gene","ENSG00000157322.17","CLEC18A","protein_coding","HAVANA"
"chr16",70113625,70162537,"+","gene","ENSG00000090857.13","PDPR","protein_coding","HAVANA"
"chr16",70173448,70187256,"+","gene","ENSG00000157335.20","CLEC18C","protein_coding","HAVANA"
"chr16",70246777,70251930,"-","gene","ENSG00000223496.2","EXOSC6","protein_coding","HAVANA"
"chr16",70252294,70289543,"-","gene","ENSG00000090861.15","AARS","protein_coding","HAVANA"
"chr16",70289662,70335283,"+","gene","ENSG00000157349.16","DDX19B","protein_coding","HAVANA"
"chr16",70346828,70373383,"+","gene","ENSG00000168872.16","DDX19A","protein_coding","HAVANA"
"chr16",70375977,70439237,"-","gene","ENSG00000157350.12","ST3GAL2","protein_coding","HAVANA"
"chr16",70454420,70480274,"+","gene","ENSG00000157353.16","FUK","protein_coding","HAVANA"
"chr16",70480567,70523565,"-","gene","ENSG00000103051.18","COG4","protein_coding","HAVANA"
"chr16",70523787,70577670,"+","gene","ENSG00000189091.12","SF3B3","protein_coding","HAVANA"
"chr16",70579894,70660682,"+","gene","ENSG00000157368.10","IL34","protein_coding","HAVANA"
"chr16",70661203,70686066,"-","gene","ENSG00000132613.14","MTSS1L","protein_coding","HAVANA"
"chr16",70687438,70801161,"-","gene","ENSG00000103043.14","VAC14","protein_coding","HAVANA"
"chr16",70802082,70802840,"-","gene","ENSG00000262890.1","RP11-424M24.5","lincRNA","HAVANA"
"chr16",70807377,71230722,"-","gene","ENSG00000157423.17","HYDIN","protein_coding","HAVANA"
"chr16",71281388,71289715,"-","gene","ENSG00000180917.17","CMTR2","protein_coding","HAVANA"
"chr16",71301582,71302869,"+","gene","ENSG00000261260.1","CTD-2520I13.1","lincRNA","HAVANA"
"chr16",71358712,71390438,"+","gene","ENSG00000172137.18","CALB2","protein_coding","HAVANA"
"chr16",71410439,71426464,"-","gene","ENSG00000261348.1","LINC02136","lincRNA","HAVANA"
"chr16",71430261,71433376,"-","gene","ENSG00000260734.4","RP11-510M2.4","protein_coding","HAVANA"
"chr16",71447596,71463095,"-","gene","ENSG00000167377.17","ZNF23","protein_coding","HAVANA"
"chr16",71465941,71565089,"-","gene","ENSG00000157429.15","ZNF19","protein_coding","HAVANA"
"chr16",71525232,71538746,"+","gene","ENSG00000140835.9","CHST4","protein_coding","HAVANA"
"chr16",71565659,71577130,"-","gene","ENSG00000198650.10","TAT","protein_coding","HAVANA"
"chr16",71626160,71642114,"+","gene","ENSG00000140832.9","MARVELD3","protein_coding","HAVANA"
"chr16",71644750,71724701,"-","gene","ENSG00000040199.18","PHLPP2","protein_coding","HAVANA"
"chr16",71726974,71727992,"+","gene","ENSG00000260612.1","RP11-432I5.4","lincRNA","HAVANA"
"chr16",71728999,71809201,"-","gene","ENSG00000166747.12","AP1G1","protein_coding","HAVANA"
"chr16",71845990,71883210,"+","gene","ENSG00000224470.7","ATXN1L","protein_coding","HAVANA"
"chr16",71885232,71931199,"+","gene","ENSG00000182149.20","IST1","protein_coding","HAVANA"
"chr16",71861775,71895248,"-","gene","ENSG00000102984.14","ZNF821","protein_coding","HAVANA"
"chr16",71933419,71999978,"-","gene","ENSG00000277481.1","PKD1L3","protein_coding","HAVANA"
"chr16",72008587,72027664,"+","gene","ENSG00000102967.11","DHODH","protein_coding","HAVANA"
"chr16",72044288,72094396,"-","gene","ENSG00000140830.8","TXNL4B","protein_coding","HAVANA"
"chr16",72054591,72061055,"+","gene","ENSG00000257017.8","HP","protein_coding","HAVANA"
"chr16",72063223,72077246,"+","gene","ENSG00000261701.6","HPR","protein_coding","HAVANA"
"chr16",72093869,72112912,"+","gene","ENSG00000140829.11","DHX38","protein_coding","HAVANA"
"chr16",72112156,72176878,"-","gene","ENSG00000118557.15","PMFBP1","protein_coding","HAVANA"
"chr16",72224564,72225144,"-","gene","ENSG00000261673.1","RP11-328J14.1","lincRNA","HAVANA"
"chr16",72283300,72665009,"-","gene","ENSG00000261008.6","LINC01572","lincRNA","HAVANA"
"chr16",72427457,72533892,"+","gene","ENSG00000260664.2","AC004158.3","lincRNA","HAVANA"
"chr16",72772672,72773272,"+","gene","ENSG00000279206.1","RP5-991G20.6","lincRNA","HAVANA"
"chr16",72782884,73059698,"-","gene","ENSG00000140836.14","ZFHX3","protein_coding","HAVANA"
"chr16",73060244,73060469,"+","gene","ENSG00000272250.1","RP11-346C20.4","lincRNA","HAVANA"
"chr16",73060759,73062316,"+","gene","ENSG00000271009.2","RP11-346C20.3","lincRNA","HAVANA"
"chr16",73092348,73093774,"+","gene","ENSG00000260880.2","HCCAT5","lincRNA","HAVANA"
"chr16",73126636,73144447,"-","gene","ENSG00000197445.2","C16orf47","lincRNA","HAVANA"
"chr16",73232054,73233970,"+","gene","ENSG00000261227.2","AC140912.1","lincRNA","HAVANA"
"chr16",73386804,73421393,"+","gene","ENSG00000258779.6","LINC01568","lincRNA","HAVANA"
"chr16",73483316,73487744,"+","gene","ENSG00000258582.1","RP11-44L9.1","lincRNA","HAVANA"
"chr16",73499308,73499763,"+","gene","ENSG00000260687.1","RP11-44L9.2","lincRNA","HAVANA"
"chr16",73511175,73511654,"+","gene","ENSG00000259971.1","RP11-44L9.3","lincRNA","HAVANA"
"chr16",73543940,73558522,"+","gene","ENSG00000260848.1","CTD-2009A10.1","lincRNA","HAVANA"
"chr16",73794078,73809733,"+","gene","ENSG00000283457.1","RP11-53L24.2","lincRNA","HAVANA"
"chr16",73812620,73816053,"+","gene","ENSG00000259817.2","RP11-53L24.1","lincRNA","HAVANA"
"chr16",74054150,74296762,"-","gene","ENSG00000261404.5","AC009120.4","lincRNA","HAVANA"
"chr16",74282414,74287519,"+","gene","ENSG00000261248.1","AC009120.10","lincRNA","HAVANA"
"chr16",74289592,74291052,"-","gene","ENSG00000275236.1","AC009120.11","lincRNA","HAVANA"
"chr16",74296774,74305738,"+","gene","ENSG00000103035.10","PSMD7","protein_coding","HAVANA"
"chr16",74315145,74315634,"+","gene","ENSG00000260884.1","AC009120.5","lincRNA","HAVANA"
"chr16",74367461,74369826,"+","gene","ENSG00000261079.1","RP11-252A24.3","lincRNA","HAVANA"
"chr16",74377877,74392080,"+","gene","ENSG00000196436.8","NPIPB15","protein_coding","HAVANA"
"chr16",74408269,74421953,"-","gene","ENSG00000140839.11","CLEC18B","protein_coding","HAVANA"
"chr16",74447426,74607144,"-","gene","ENSG00000090863.11","GLG1","protein_coding","HAVANA"
"chr16",74621393,74666881,"-","gene","ENSG00000168411.13","RFWD3","protein_coding","HAVANA"
"chr16",74671854,74700960,"-","gene","ENSG00000168404.12","MLKL","protein_coding","HAVANA"
"chr16",74712954,74774831,"-","gene","ENSG00000103089.8","FA2H","protein_coding","HAVANA"
"chr16",74871366,75000173,"-","gene","ENSG00000103091.14","WDR59","protein_coding","HAVANA"
"chr16",74999029,75110994,"+","gene","ENSG00000186187.11","ZNRF1","protein_coding","HAVANA"
"chr16",75111859,75116771,"-","gene","ENSG00000166816.13","LDHD","protein_coding","HAVANA"
"chr16",75119557,75144200,"+","gene","ENSG00000261058.1","RP11-252E2.2","lincRNA","HAVANA"
"chr16",75148491,75172236,"+","gene","ENSG00000184517.11","ZFP1","protein_coding","HAVANA"
"chr16",75204095,75207185,"-","gene","ENSG00000168928.12","CTRB2","protein_coding","HAVANA"
"chr16",75218999,75224924,"+","gene","ENSG00000168925.10","CTRB1","protein_coding","HAVANA"
"chr16",75228197,75268053,"-","gene","ENSG00000050820.16","BCAR1","protein_coding","HAVANA"
"chr16",75293697,75433485,"-","gene","ENSG00000153774.8","CFDP1","protein_coding","HAVANA"
"chr16",75433835,75436392,"+","gene","ENSG00000274220.1","RP11-77K12.9","lincRNA","HAVANA"
"chr16",75443053,75465497,"-","gene","ENSG00000166822.12","TMEM170A","protein_coding","HAVANA"
"chr16",75472051,75495259,"-","gene","ENSG00000183196.8","CHST6","protein_coding","HAVANA"
"chr16",75497947,75498289,"-","gene","ENSG00000273971.1","RP11-77K12.10","lincRNA","HAVANA"
"chr16",75528534,75535247,"-","gene","ENSG00000135702.14","CHST5","protein_coding","HAVANA"
"chr16",75536743,75556286,"-","gene","ENSG00000205084.10","TMEM231","protein_coding","HAVANA"
"chr16",75556391,75557059,"+","gene","ENSG00000276408.1","RP11-490B18.5","lincRNA","HAVANA"
"chr16",75566350,75577881,"+","gene","ENSG00000034713.7","GABARAPL2","protein_coding","HAVANA"
"chr16",75596980,75623300,"-","gene","ENSG00000065457.10","ADAT1","protein_coding","HAVANA"
"chr16",75627473,75647679,"-","gene","ENSG00000065427.14","KARS","protein_coding","HAVANA"
"chr16",75647785,75761872,"+","gene","ENSG00000166848.5","TERF2IP","protein_coding","HAVANA"
"chr16",75660226,75677009,"-","gene","ENSG00000284484.1","RP11-490B18.9","protein_coding","HAVANA"
"chr16",75693928,75701459,"-","gene","ENSG00000282757.3","DUXB","protein_coding","HAVANA"
"chr16",75714223,75726442,"-","gene","ENSG00000283755.1","CPHXL","protein_coding","HAVANA"
"chr16",75838629,75860867,"-","gene","ENSG00000261313.1","RP11-2C15.1","lincRNA","HAVANA"
"chr16",76107282,76147806,"-","gene","ENSG00000260223.1","RP11-293N14.1","lincRNA","HAVANA"
"chr16",76228384,76262365,"-","gene","ENSG00000260983.1","RP11-150D5.2","lincRNA","HAVANA"
"chr16",76277277,76559238,"+","gene","ENSG00000152910.18","CNTNAP4","protein_coding","HAVANA"
"chr16",76582555,76583098,"+","gene","ENSG00000273659.1","RP11-58C22.2","lincRNA","HAVANA"
"chr16",76634997,76658478,"+","gene","ENSG00000250514.1","LINC02125","lincRNA","HAVANA"
"chr16",76736341,76928169,"+","gene","ENSG00000259995.1","CTD-2336H13.2","lincRNA","HAVANA"
"chr16",77190834,77202405,"+","gene","ENSG00000103111.14","MON1B","protein_coding","HAVANA"
"chr16",77206440,77213005,"+","gene","ENSG00000205078.5","SYCE1L","protein_coding","HAVANA"
"chr16",77247812,77435114,"-","gene","ENSG00000140873.15","ADAMTS18","protein_coding","HAVANA"
"chr16",77590805,77610681,"+","gene","ENSG00000261154.1","LINC02131","lincRNA","HAVANA"
"chr16",77722491,77742260,"+","gene","ENSG00000140876.11","NUDT7","protein_coding","HAVANA"
"chr16",77788529,77980107,"+","gene","ENSG00000171724.2","VAT1L","protein_coding","HAVANA"
"chr16",78022514,78066761,"+","gene","ENSG00000166509.10","CLEC3A","protein_coding","HAVANA"
"chr16",78099412,79212667,"+","gene","ENSG00000186153.16","WWOX","protein_coding","HAVANA"
"chr16",79212710,79229453,"-","gene","ENSG00000261722.1","RP11-679B19.2","lincRNA","HAVANA"
"chr16",79505602,79516293,"+","gene","ENSG00000261472.1","RP11-467I17.1","lincRNA","HAVANA"
"chr16",79585842,79600714,"-","gene","ENSG00000178573.6","MAF","protein_coding","HAVANA"
"chr16",79603571,79604177,"+","gene","ENSG00000277214.1","RP11-70D24.3","lincRNA","HAVANA"
"chr16",79605801,79606605,"+","gene","ENSG00000278058.1","RP11-70D24.2","lincRNA","HAVANA"
"chr16",79619468,79620110,"+","gene","ENSG00000275040.1","RP11-70D24.4","lincRNA","HAVANA"
"chr16",79713835,79807922,"+","gene","ENSG00000260876.5","LINC01229","lincRNA","HAVANA"
"chr16",79715231,79770563,"-","gene","ENSG00000261390.5","MAFTRR","lincRNA","HAVANA"
"chr16",79798049,79827150,"-","gene","ENSG00000261082.1","LINC01228","lincRNA","HAVANA"
"chr16",80040661,80045745,"+","gene","ENSG00000260237.1","RP11-148M9.1","lincRNA","HAVANA"
"chr16",80065835,80167577,"+","gene","ENSG00000260706.5","RP11-525K10.1","lincRNA","HAVANA"
"chr16",80179128,80180682,"+","gene","ENSG00000261376.1","RP11-525K10.2","lincRNA","HAVANA"
"chr16",80540956,80550760,"+","gene","ENSG00000168589.14","DYNLRB2","protein_coding","HAVANA"
"chr16",80566793,80572808,"-","gene","ENSG00000260737.5","LINC01227","lincRNA","HAVANA"
"chr16",80597905,80804329,"-","gene","ENSG00000166446.14","CDYL2","protein_coding","HAVANA"
"chr16",80828734,80892595,"-","gene","ENSG00000260896.5","LINC02170","lincRNA","HAVANA"
"chr16",80966447,81001334,"-","gene","ENSG00000103121.8","CMC2","protein_coding","HAVANA"
"chr16",81006497,81033114,"+","gene","ENSG00000166451.13","CENPN","protein_coding","HAVANA"
"chr16",81035846,81047358,"+","gene","ENSG00000166454.9","ATMIN","protein_coding","HAVANA"
"chr16",81053496,81077267,"-","gene","ENSG00000166455.13","C16orf46","protein_coding","HAVANA"
"chr16",81077318,81078861,"+","gene","ENSG00000245059.2","RP11-303E16.7","lincRNA","HAVANA"
"chr16",81081937,81096425,"-","gene","ENSG00000140905.10","GCSH","protein_coding","HAVANA"
"chr16",81238447,81291142,"+","gene","ENSG00000135697.9","BCO1","protein_coding","HAVANA"
"chr16",81314951,81390884,"+","gene","ENSG00000261609.5","GAN","protein_coding","HAVANA"
"chr16",81445169,81711762,"+","gene","ENSG00000153815.16","CMIP","protein_coding","HAVANA"
"chr16",81738247,81767868,"+","gene","ENSG00000261218.5","RP11-960L18.1","lincRNA","HAVANA"
"chr16",81779257,81962693,"+","gene","ENSG00000197943.9","PLCG2","protein_coding","HAVANA"
"chr16",81987947,81988854,"+","gene","ENSG00000276519.1","RP11-510J16.6","lincRNA","HAVANA"
"chr16",81989016,82011488,"-","gene","ENSG00000184860.9","SDR42E1","protein_coding","HAVANA"
"chr16",82035003,82098534,"+","gene","ENSG00000086696.10","HSD17B2","protein_coding","HAVANA"
"chr16",82147797,82170226,"-","gene","ENSG00000135698.9","MPHOSPH6","protein_coding","HAVANA"
"chr16",82170295,82175803,"+","gene","ENSG00000261029.1","CTD-2588J6.2","lincRNA","HAVANA"
"chr16",82495992,82510919,"-","gene","ENSG00000261285.5","RP11-481E4.2","lincRNA","HAVANA"
"chr16",82554048,82575210,"-","gene","ENSG00000261176.1","RP11-2L4.1","lincRNA","HAVANA"
"chr16",82626802,83800640,"+","gene","ENSG00000140945.16","CDH13","protein_coding","HAVANA"
"chr16",83807842,83819737,"+","gene","ENSG00000230989.6","HSBP1","protein_coding","HAVANA"
"chr16",83899125,83927026,"+","gene","ENSG00000103150.5","MLYCD","protein_coding","HAVANA"
"chr16",83931310,83948281,"+","gene","ENSG00000260300.5","RP11-505K9.4","protein_coding","HAVANA"
"chr16",83949114,83966332,"+","gene","ENSG00000140961.12","OSGIN1","protein_coding","HAVANA"
"chr16",83968631,84002776,"+","gene","ENSG00000103154.9","NECAB2","protein_coding","HAVANA"
"chr16",84009783,84042636,"-","gene","ENSG00000166558.10","SLC38A8","protein_coding","HAVANA"
"chr16",84053765,84116906,"-","gene","ENSG00000140943.16","MBTPS1","protein_coding","HAVANA"
"chr16",84122280,84145188,"-","gene","ENSG00000103160.11","HSDL1","protein_coding","HAVANA"
"chr16",84145309,84177846,"+","gene","ENSG00000154099.17","DNAAF1","protein_coding","HAVANA"
"chr16",84177918,84187070,"-","gene","ENSG00000103168.16","TAF1C","protein_coding","HAVANA"
"chr16",84191137,84197166,"+","gene","ENSG00000140955.10","ADAD2","protein_coding","HAVANA"
"chr16",84218666,84239750,"-","gene","ENSG00000168418.7","KCNG4","protein_coding","HAVANA"
"chr16",84255269,84261049,"-","gene","ENSG00000260858.1","RP11-558A11.1","lincRNA","HAVANA"
"chr16",84294645,84329851,"+","gene","ENSG00000103175.10","WFDC1","protein_coding","HAVANA"
"chr16",84342463,84343407,"-","gene","ENSG00000260504.1","RP11-558A11.3","lincRNA","HAVANA"
"chr16",84368526,84464187,"+","gene","ENSG00000064270.12","ATP2C2","protein_coding","HAVANA"
"chr16",84476420,84554033,"-","gene","ENSG00000140950.15","TLDC1","protein_coding","HAVANA"
"chr16",84565593,84618077,"-","gene","ENSG00000103187.7","COTL1","protein_coding","HAVANA"
"chr16",84648524,84662314,"+","gene","ENSG00000135686.12","KLHL36","protein_coding","HAVANA"
"chr16",84699977,84779922,"+","gene","ENSG00000103194.15","USP10","protein_coding","HAVANA"
"chr16",84819983,84920768,"+","gene","ENSG00000103196.11","CRISPLD2","protein_coding","HAVANA"
"chr16",84928352,84939603,"+","gene","ENSG00000260340.1","LINC02176","lincRNA","HAVANA"
"chr16",84974180,85011535,"-","gene","ENSG00000153786.12","ZDHHC7","protein_coding","HAVANA"
"chr16",85027750,85094230,"+","gene","ENSG00000135709.12","KIAA0513","protein_coding","HAVANA"
"chr16",85098357,85112508,"-","gene","ENSG00000153789.12","FAM92B","protein_coding","HAVANA"
"chr16",85137149,85149443,"+","gene","ENSG00000278214.1","LINC02139","lincRNA","HAVANA"
"chr16",85142695,85146001,"-","gene","ENSG00000275088.1","RP11-442O1.3","lincRNA","HAVANA"
"chr16",85169524,85676197,"+","gene","ENSG00000131149.18","GSE1","protein_coding","HAVANA"
"chr16",85282957,85285963,"+","gene","ENSG00000179219.5","LINC00311","lincRNA","HAVANA"
"chr16",85489812,85490831,"+","gene","ENSG00000278716.1","LA16c-352F7.1","lincRNA","HAVANA"
"chr16",85580008,85583571,"-","gene","ENSG00000270124.1","RP11-118F19.1","lincRNA","HAVANA"
"chr16",85592265,85595720,"+","gene","ENSG00000260417.1","CTD-2542L18.1","lincRNA","HAVANA"
"chr16",85676204,85690073,"-","gene","ENSG00000131153.8","GINS2","protein_coding","HAVANA"
"chr16",85690083,85751129,"-","gene","ENSG00000154102.10","C16orf74","protein_coding","HAVANA"
"chr16",85771757,85799608,"-","gene","ENSG00000131148.8","EMC8","protein_coding","HAVANA"
"chr16",85798632,85807044,"+","gene","ENSG00000131143.8","COX4I1","protein_coding","HAVANA"
"chr16",85898802,85922609,"+","gene","ENSG00000140968.10","IRF8","protein_coding","HAVANA"
"chr16",85935280,85936223,"-","gene","ENSG00000268804.1","LINC02132","lincRNA","HAVANA"
"chr16",85981749,85984723,"+","gene","ENSG00000269667.1","RP11-542M13.2","lincRNA","HAVANA"
"chr16",86081408,86089526,"-","gene","ENSG00000261177.1","RP11-805I24.1","lincRNA","HAVANA"
"chr16",86158205,86158798,"-","gene","ENSG00000268078.1","RP11-805I24.4","lincRNA","HAVANA"
"chr16",86192792,86198913,"-","gene","ENSG00000268505.1","RP11-805I24.3","lincRNA","HAVANA"
"chr16",86196398,86199720,"+","gene","ENSG00000269186.1","LINC01082","lincRNA","HAVANA"
"chr16",86221422,86222729,"-","gene","ENSG00000270058.1","RP11-514D23.3","lincRNA","HAVANA"
"chr16",86225579,86275745,"-","gene","ENSG00000268754.1","LINC01081","lincRNA","HAVANA"
"chr16",86286426,86293389,"+","gene","ENSG00000268532.1","LINC02135","lincRNA","HAVANA"
"chr16",86331843,86349683,"-","gene","ENSG00000168367.9","LINC00917","lincRNA","HAVANA"
"chr16",86347386,86349550,"+","gene","ENSG00000269826.1","RP11-158I3.3","lincRNA","HAVANA"
"chr16",86474528,86509099,"-","gene","ENSG00000268388.5","FENDRR","lincRNA","HAVANA"
"chr16",86510526,86515418,"+","gene","ENSG00000103241.6","FOXF1","protein_coding","HAVANA"
"chr16",86520382,86523897,"-","gene","ENSG00000270020.1","RP11-463O9.9","lincRNA","HAVANA"
"chr16",86530175,86555235,"-","gene","ENSG00000103248.18","MTHFSD","protein_coding","HAVANA"
"chr16",86567250,86569728,"+","gene","ENSG00000176692.5","FOXC2","protein_coding","HAVANA"
"chr16",86576367,86582160,"+","gene","ENSG00000176678.5","FOXL1","protein_coding","HAVANA"
"chr16",86636327,86637145,"-","gene","ENSG00000260387.1","RP11-463O9.6","lincRNA","HAVANA"
"chr16",86646300,86668923,"+","gene","ENSG00000261161.1","RP11-58A18.1","lincRNA","HAVANA"
"chr16",86698117,86698841,"+","gene","ENSG00000274478.1","RP11-58A18.2","lincRNA","HAVANA"
"chr16",86720687,86721954,"-","gene","ENSG00000260026.1","LINC02189","lincRNA","HAVANA"
"chr16",86722090,86741059,"+","gene","ENSG00000261175.5","LINC02188","lincRNA","HAVANA"
"chr16",87057783,87063991,"+","gene","ENSG00000232190.2","LINC02181","lincRNA","HAVANA"
"chr16",87066704,87069752,"+","gene","ENSG00000261363.2","RP11-134D3.2","lincRNA","HAVANA"
"chr16",87083561,87317420,"-","gene","ENSG00000260456.6","C16orf95","protein_coding","HAVANA"
"chr16",87212121,87226430,"+","gene","ENSG00000261095.1","RP11-899L11.1","lincRNA","HAVANA"
"chr16",87327426,87389760,"-","gene","ENSG00000103264.17","FBXO31","protein_coding","HAVANA"
"chr16",87383994,87404779,"+","gene","ENSG00000140941.12","MAP1LC3B","protein_coding","HAVANA"
"chr16",87406245,87492045,"-","gene","ENSG00000140948.11","ZCCHC14","protein_coding","HAVANA"
"chr16",87492554,87515635,"+","gene","ENSG00000260750.5","RP11-482M8.1","lincRNA","HAVANA"
"chr16",87602886,87698147,"+","gene","ENSG00000154118.12","JPH3","protein_coding","HAVANA"
